CURVE,X,Y
23918,1,0.5
23918,10,4.8
23918,20,9.6
23918,30,14.3
23918,70,33.5
23918,80,38.2
23918,120,57.4
23918,130,62.1
23918,170,81.3
23918,180,86
23918,220,105.2
23918,230,109.9
23918,270,129.1
23918,280,133.8
23918,290,138.6
23918,299,142.9
3037,0,0.5
3037,1,0.5
3037,10,4.8
3037,20,9.6
3037,30,14.3
3037,70,33.5
3037,80,38.2
3037,120,57.4
3037,130,62.1
3037,170,81.3
3037,180,86
3037,220,105.2
3037,230,109.9
3037,270,129.1
3037,280,133.8
3037,290,138.6
3037,299,142.9
22939,0,0.5
22939,1,0.5
22939,10,4.8
22939,20,9.6
22939,30,14.3
22939,70,33.5
22939,80,38.2
22939,120,57.4
22939,130,62.1
22939,170,81.3
22939,180,86
22939,220,105.2
22939,230,109.9
22939,270,129.1
22939,280,133.8
22939,290,138.6
22939,299,142.9
6901,0,0.5
6901,1,0.5
6901,10,4.8
6901,20,9.6
6901,30,14.3
6901,70,33.5
6901,80,38.2
6901,120,57.4
6901,130,62.1
6901,170,81.3
6901,180,86
6901,220,105.2
6901,230,109.9
6901,270,129.1
6901,280,133.8
6901,290,138.6
6901,299,142.9
19923,0,0.5
19923,1,0.5
19923,10,4.8
19923,20,9.6
19923,30,14.3
19923,70,33.5
19923,80,38.2
19923,120,57.4
19923,130,62.1
19923,170,81.3
19923,180,86
19923,220,105.2
19923,230,109.9
19923,270,129.1
19923,280,133.8
19923,290,138.6
19923,299,142.9
14667,0,0.5
14667,1,0.5
14667,10,4.8
14667,20,9.6
14667,30,14.3
14667,70,33.5
14667,80,38.2
14667,120,57.4
14667,130,62.1
14667,170,81.3
14667,180,86
14667,220,105.2
14667,230,109.9
14667,270,129.1
14667,280,133.8
14667,290,138.6
14667,299,142.9
19561,0,0.5
19561,1,0.5
19561,10,4.8
19561,20,9.6
19561,30,14.3
19561,70,33.5
19561,80,38.2
19561,120,57.4
19561,130,62.1
19561,170,81.3
19561,180,86
19561,220,105.2
19561,230,109.9
19561,270,129.1
19561,280,133.8
19561,290,138.6
19561,299,142.9
4321,0,0.5
4321,1,0.5
4321,10,4.8
4321,20,9.6
4321,30,14.3
4321,70,33.5
4321,80,38.2
4321,120,57.4
4321,130,62.1
4321,170,81.3
4321,180,86
4321,220,105.2
4321,230,109.9
4321,270,129.1
4321,280,133.8
4321,290,138.6
4321,299,142.9
4163,0,0.5
4163,1,0.5
4163,10,4.8
4163,20,9.6
4163,30,14.3
4163,70,33.5
4163,80,38.2
4163,120,57.4
4163,130,62.1
4163,170,81.3
4163,180,86
4163,220,105.2
4163,230,109.9
4163,270,129.1
4163,280,133.8
4163,290,138.6
4163,299,142.9
23041,0,0.5
23041,1,0.5
23041,10,4.8
23041,20,9.6
23041,30,14.3
23041,70,33.5
23041,80,38.2
23041,120,57.4
23041,130,62.1
23041,170,81.3
23041,180,86
23041,220,105.2
23041,230,109.9
23041,270,129.1
23041,280,133.8
23041,290,138.6
23041,299,142.9
9616,0,0.5
9616,1,0.5
9616,10,4.8
9616,20,9.6
9616,30,14.3
9616,70,33.5
9616,80,38.2
9616,120,57.4
9616,130,62.1
9616,170,81.3
9616,180,86
9616,220,105.2
9616,230,109.9
9616,270,129.1
9616,280,133.8
9616,290,138.6
9616,299,142.9
1976,0,0.5
1976,1,0.5
1976,10,4.8
1976,20,9.6
1976,30,14.3
1976,70,33.5
1976,80,38.2
1976,120,57.4
1976,130,62.1
1976,170,81.3
1976,180,86
1976,220,105.2
1976,230,109.9
1976,270,129.1
1976,280,133.8
1976,290,138.6
1976,299,142.9
5511,0,0.5
5511,1,0.5
5511,20,10
5511,30,14.9
5511,70,34.9
5511,80,39.8
5511,120,59.8
5511,130,64.7
5511,170,84.7
5511,180,89.6
5511,220,109.6
5511,230,114.5
5511,270,134.5
5511,280,139.4
5511,299,148.9
23557,0,0.5
23557,1,0.5
23557,20,10
23557,30,15.1
23557,70,35.1
23557,80,40.2
23557,120,60.2
23557,130,65.3
23557,170,85.3
23557,180,90.4
23557,220,110.4
23557,230,115.5
23557,270,135.5
23557,280,140.6
23557,299,150.1
8769,0,0.5
8769,1,0.5
8769,20,10
8769,30,14.9
8769,70,34.9
8769,80,39.8
8769,120,59.8
8769,130,64.7
8769,170,84.7
8769,180,89.6
8769,220,109.6
8769,230,114.5
8769,270,134.5
8769,280,139.4
8769,299,148.9
17678,0,0.5
17678,1,0.5
17678,20,10
17678,30,14.9
17678,70,34.9
17678,80,39.8
17678,120,59.8
17678,130,64.7
17678,170,84.7
17678,180,89.6
17678,220,109.6
17678,230,114.5
17678,270,134.5
17678,280,139.4
17678,299,148.9
12031,0,0.5
12031,1,0.5
12031,20,10
12031,30,14.9
12031,70,34.9
12031,80,39.8
12031,120,59.8
12031,130,64.7
12031,170,84.7
12031,180,89.6
12031,220,109.6
12031,230,114.5
12031,270,134.5
12031,280,139.4
12031,299,148.9
7187,0,0.5
7187,1,0.5
7187,20,10
7187,30,14.9
7187,70,34.9
7187,80,39.8
7187,120,59.8
7187,130,64.7
7187,170,84.7
7187,180,89.6
7187,220,109.6
7187,230,114.5
7187,270,134.5
7187,280,139.4
7187,299,148.9
6536,0,0.5
6536,1,0.5
6536,20,10
6536,30,14.9
6536,70,34.9
6536,80,39.8
6536,120,59.8
6536,130,64.7
6536,170,84.7
6536,180,89.6
6536,220,109.6
6536,230,114.5
6536,270,134.5
6536,280,139.4
6536,299,148.9
7711,0,0.5
7711,1,0.5
7711,20,10
7711,30,15.1
7711,70,35.1
7711,80,40.2
7711,120,60.2
7711,130,65.3
7711,170,85.3
7711,180,90.4
7711,220,110.4
7711,230,115.5
7711,270,135.5
7711,280,140.6
7711,299,150.1
18610,0,0.5
18610,1,0.5
18610,20,10
18610,30,15.1
18610,70,35.1
18610,80,40.2
18610,120,60.2
18610,130,65.3
18610,170,85.3
18610,180,90.4
18610,220,110.4
18610,230,115.5
18610,270,135.5
18610,280,140.6
18610,299,150.1
11386,0,0.5
11386,1,0.5
11386,20,10
11386,30,15.1
11386,70,35.1
11386,80,40.2
11386,120,60.2
11386,130,65.3
11386,170,85.3
11386,180,90.4
11386,220,110.4
11386,230,115.5
11386,270,135.5
11386,280,140.6
11386,299,150.1
20659,0,0.5
20659,1,0.5
20659,20,10
20659,30,15.1
20659,70,35.1
20659,80,40.2
20659,120,60.2
20659,130,65.3
20659,170,85.3
20659,180,90.4
20659,220,110.4
20659,230,115.5
20659,270,135.5
20659,280,140.6
20659,299,150.1
15734,0,0.5
15734,1,0.5
15734,20,10
15734,30,15.1
15734,70,35.1
15734,80,40.2
15734,120,60.2
15734,130,65.3
15734,170,85.3
15734,180,90.4
15734,220,110.4
15734,230,115.5
15734,270,135.5
15734,280,140.6
15734,299,150.1
19333,0,0.5
19333,1,0.5
19333,20,10
19333,30,15.1
19333,70,35.1
19333,80,40.2
19333,120,60.2
19333,130,65.3
19333,170,85.3
19333,180,90.4
19333,220,110.4
19333,230,115.5
19333,270,135.5
19333,280,140.6
19333,299,150.1
10271,0,0.5
10271,1,0.5
10271,20,10
10271,30,15.1
10271,70,35.1
10271,80,40.2
10271,120,60.2
10271,130,65.3
10271,170,85.3
10271,180,90.4
10271,220,110.4
10271,230,115.5
10271,270,135.5
10271,280,140.6
10271,299,150.1
5005,0,0.5
5005,1,0.5
5005,20,10
5005,30,15.1
5005,70,35.1
5005,80,40.2
5005,120,60.2
5005,130,65.3
5005,170,85.3
5005,180,90.4
5005,220,110.4
5005,230,115.5
5005,270,135.5
5005,280,140.6
5005,299,150.1
2806,0,0.5
2806,1,0.5
2806,20,10
2806,30,15.1
2806,70,35.1
2806,80,40.2
2806,120,60.2
2806,130,65.3
2806,170,85.3
2806,180,90.4
2806,220,110.4
2806,230,115.5
2806,270,135.5
2806,280,140.6
2806,299,150.1
1058,0,0.5
1058,1,0.5
1058,20,10
1058,30,14.9
1058,70,34.9
1058,80,39.8
1058,120,59.8
1058,130,64.7
1058,170,84.7
1058,180,89.6
1058,220,109.6
1058,230,114.5
1058,270,134.5
1058,280,139.4
1058,299,148.9
13714,0,0.5
13714,1,0.5
13714,10,5.2
13714,20,10.4
13714,30,15.7
13714,70,36.5
13714,80,41.8
13714,120,62.6
13714,130,67.9
13714,170,88.7
13714,180,94
13714,220,114.8
13714,230,120.1
13714,270,140.9
13714,280,146.2
13714,290,151.4
13714,299,156.1
7101,0,0.5
7101,1,0.5
7101,10,5.2
7101,20,10.4
7101,30,15.7
7101,70,36.5
7101,80,41.8
7101,120,62.6
7101,130,67.9
7101,170,88.7
7101,180,94
7101,220,114.8
7101,230,120.1
7101,270,140.9
7101,280,146.2
7101,290,151.4
7101,299,156.1
8699,0,0.5
8699,1,0.5
8699,10,5.2
8699,20,10.4
8699,30,15.7
8699,70,36.5
8699,80,41.8
8699,120,62.6
8699,130,67.9
8699,170,88.7
8699,180,94
8699,220,114.8
8699,230,120.1
8699,270,140.9
8699,280,146.2
8699,290,151.4
8699,299,156.1
17285,0,0.5
17285,1,0.5
17285,10,5.2
17285,20,10.4
17285,30,15.7
17285,70,36.5
17285,80,41.8
17285,120,62.6
17285,130,67.9
17285,170,88.7
17285,180,94
17285,220,114.8
17285,230,120.1
17285,270,140.9
17285,280,146.2
17285,290,151.4
17285,299,156.1
736,0,0.5
736,1,0.5
736,10,5.2
736,20,10.4
736,30,15.7
736,70,36.5
736,80,41.8
736,120,62.6
736,130,67.9
736,170,88.7
736,180,94
736,220,114.8
736,230,120.1
736,270,140.9
736,280,146.2
736,290,151.4
736,299,156.1
8627,0,0.5
8627,1,0.5
8627,10,5.2
8627,20,10.4
8627,30,15.7
8627,70,36.5
8627,80,41.8
8627,120,62.6
8627,130,67.9
8627,170,88.7
8627,180,94
8627,220,114.8
8627,230,120.1
8627,270,140.9
8627,280,146.2
8627,290,151.4
8627,299,156.1
19118,0,0.5
19118,1,0.5
19118,10,5.2
19118,20,10.4
19118,30,15.7
19118,70,36.5
19118,80,41.8
19118,120,62.6
19118,130,67.9
19118,170,88.7
19118,180,94
19118,220,114.8
19118,230,120.1
19118,270,140.9
19118,280,146.2
19118,290,151.4
19118,299,156.1
3,0,0.5
3,1,0.5
3,10,5.2
3,20,10.4
3,30,15.7
3,70,36.5
3,80,41.8
3,120,62.6
3,130,67.9
3,170,88.7
3,180,94
3,220,114.8
3,230,120.1
3,270,140.9
3,280,146.2
3,290,151.4
3,299,156.1
13788,0,200
8385,0,200
1470,0,200
5514,0,250
4492,0,275
5816,0,300
5007,0,275
2811,0,275
1063,0,250
12908,0,350
4316,0,349
833,0,300
17288,0,350
3045,0,449.5
17934,0,474.5
6903,0,449.5
2458,0,474.5
4921,0,500
2085,0,474.5
1982,0,449.5
4058,0,500
644,0,500
20214,0,650
19187,0,650
848,0,900
12092,0,900
12092,30,900
12092,40,630
10576,0,900
10576,30,900
10576,40,630
2210,0,900
2210,30,900
2210,40,630
118,0,524.5
524,0,900
12612,0,900
12612,30,900
12612,40,630
1195,0,900
1195,30,900
1195,40,630
2281,50,0
2281,51,1
2281,52,0
2344,60,0
2344,61,1
2344,62,0
7362,55,0
7362,56,1
7362,57,0
1261,55,0
1261,56,1
1261,57,0
7429,65,0
7429,66,1
7429,67,0
1330,65,0
1330,66,1
1330,67,0
397,63,0
397,64,1
397,65,0
340,53,0
340,54,1
340,55,0
225,39,0
7293,39,0
7293,40,0.001
7293,41,0
7296,39,0
7296,40,0.0015
7296,41,0
1193,39,0
1193,40,0.0015
1193,41,0
5304,39,0
5304,40,0.00195
5304,41,0
18374,39,0
18374,40,0.00214
18374,41,0
3334,39,0
3334,40,0.00195
3334,41,0
1688,39,0
1688,40,0.00195
1688,41,0
15095,39,0
15095,40,0.00234
15095,41,0
8111,39,0
8111,40,0.00234
8111,41,0
1689,39,0
1689,40,0.00234
1689,41,0
1685,39,0
1685,40,0.00214
1685,41,0
9195,39,0
9195,40,0.00955
9195,41,0
8989,39,0
8989,40,0.00974
8989,41,0
8112,39,0
8112,40,0.00974
8112,41,0
7295,39,0
7295,40,0.0161
7295,41,0
1690,39,0
1690,40,0.00974
1690,41,0
1683,39,0
1683,40,0.00955
1683,41,0
269,39,0
269,40,0.0015
269,41,0
15094,39,0
15094,40,0.09743
15094,41,0
2563,39,0
2563,40,0.0161
2563,41,0
3333,39,0
3333,40,0.09743
3333,41,0
1686,39,0
1686,40,0.09743
1686,41,0
266,39,0
266,40,0.0161
266,41,0
264,39,0
264,40,0.001
264,41,0
7294,39,0
7294,40,0.14699
7294,41,0
6632,39,0
6632,40,0.1
6632,41,0
1185,39,0
1185,40,0.1
1185,41,0
15093,39,0
15093,40,0.19486
15093,41,0
3842,39,0
3842,40,0.14699
3842,41,0
3332,39,0
3332,40,0.19486
3332,41,0
2204,39,0
2204,40,0.2
2204,41,0
1684,39,0
1684,40,0.19486
1684,41,0
265,39,0
265,40,0.14699
265,41,0
6633,39,0
6633,40,0.2
6633,41,0
1192,39,0
1192,40,0.24498
1192,41,0
1165,39,0
1165,40,0.2
1165,41,0
2564,39,0
2564,40,0.24498
2564,41,0
268,39,0
268,40,0.24498
268,41,0
2550,39,0
2550,40,0.3
2550,41,0
8104,39,0
8104,40,0.4
8104,41,0
7274,39,0
7274,40,0.5
7274,41,0
5303,39,0
5303,40,0.4
5303,41,0
1671,39,0
1671,40,0.4
1671,41,0
236,39,0
236,40,0.3
236,41,0
227,39,0
227,40,0.2
227,41,0
2208,39,0
2208,40,0.58794
2208,41,0
7290,39,0
7290,40,0.6
7290,41,0
2551,39,0
2551,40,0.6
2551,41,0
9196,39,0
9196,40,0.682
9196,41,0
1687,39,0
1687,40,0.682
1687,41,0
1189,39,0
1189,40,0.6
1189,41,0
267,39,0
267,40,0.58794
267,41,0
18013,39,0
18013,40,0.8
18013,41,0
7288,39,0
7288,40,0.9
7288,41,0
2553,39,0
2553,40,0.8
2553,41,0
230,39,0
230,40,0.8
230,41,0
7297,39,0
7297,40,1
7297,41,0
3835,39,0
3835,40,0.9
3835,41,0
15088,39,0
15088,40,1.1
15088,41,0
4683,39,0
4683,40,1.1
4683,41,0
1188,39,0
1188,40,1.1
1188,41,0
270,39,0
270,40,1
270,41,0
15087,39,0
15087,40,1.3
15087,41,0
12609,39,0
12609,40,1.2
12609,41,0
7278,39,0
7278,40,1.4
7278,41,0
1669,39,0
1669,40,1.3
1669,41,0
4680,39,0
4680,40,1.4
4680,41,0
1169,39,0
1169,40,1.4
1169,41,0
258,39,0
258,40,1.2
258,41,0
228,39,0
228,40,0.9
228,41,0
226,39,0
226,40,0.5
226,41,0
7291,39,0
7291,40,1.9
7291,41,0
3836,39,0
3836,40,1.8
3836,41,0
12090,39,0
12090,40,1.9
12090,41,0
7276,39,0
7276,40,2
7276,41,0
1190,39,0
1190,40,1.9
1190,41,0
1164,39,0
1164,40,2
1164,41,0
21141,39,0
21141,40,2.3
21141,41,0
13073,39,0
13073,40,2.6
13073,41,0
2207,39,0
2207,40,2.6
2207,41,0
2205,39,0
2205,40,2.3
2205,41,0
9748,39,0
9748,40,2.9
9748,41,0
2556,39,0
2556,40,2.9
2556,41,0
2183,39,0
2183,40,2.9
2183,41,0
1171,39,0
1171,40,2.2
1171,41,0
260,39,0
260,40,2.1
260,41,0
235,39,0
235,40,3
235,41,0
7277,39,0
7277,40,3.3
7277,41,0
3841,39,0
3841,40,3.2
3841,41,0
12087,39,0
12087,40,3.3
12087,41,0
7289,39,0
7289,40,3.5
7289,41,0
15092,39,0
15092,40,4.4
15092,41,0
8105,39,0
8105,40,3.9
8105,41,0
3331,39,0
3331,40,3.9
3331,41,0
8110,39,0
8110,40,4.4
8110,41,0
1682,39,0
1682,40,4.4
1682,41,0
1672,39,0
1672,40,3.9
1672,41,0
1186,39,0
1186,40,3.5
1186,41,0
1167,39,0
1167,40,3.3
1167,41,0
2557,39,0
2557,40,4.8
2557,41,0
2185,39,0
2185,40,4.8
2185,41,0
1160,39,0
1160,40,4.5
1160,41,0
261,39,0
261,40,3.2
261,41,0
259,39,0
259,40,5
259,41,0
12604,39,0
12604,40,5.1
12604,41,0
12610,39,0
12610,40,5.3
12610,41,0
7279,39,0
7279,40,5.6
7279,41,0
15089,39,0
15089,40,5.7
15089,41,0
4695,39,0
4695,40,5.6
4695,41,0
8106,39,0
8106,40,5.7
8106,41,0
7286,39,0
7286,40,5.8
7286,41,0
1673,39,0
1673,40,5.7
1673,41,0
22186,39,0
22186,40,5.8
22186,41,0
16742,39,0
16742,40,5.9
16742,41,0
13477,39,0
13477,40,6.6
13477,41,0
12089,39,0
12089,40,5.9
12089,41,0
3330,39,0
3330,40,6.6
3330,41,0
4684,39,0
4684,40,7.3
4684,41,0
7275,39,0
7275,40,7.5
7275,41,0
2552,39,0
2552,40,7.3
2552,41,0
2180,39,0
2180,40,7.3
2180,41,0
1670,39,0
1670,40,6.6
1670,41,0
1187,39,0
1187,40,5.9
1187,41,0
1182,39,0
1182,40,5.8
1182,41,0
1170,39,0
1170,40,5.6
1170,41,0
16740,39,0
16740,40,7.9
16740,41,0
6625,39,0
6625,40,7.5
6625,41,0
1166,39,0
1166,40,7.9
1166,41,0
1162,39,0
1162,40,7.5
1162,41,0
262,39,0
262,40,5.3
262,41,0
238,39,0
238,40,5.1
238,41,0
19717,39,0
19717,40,8.5
19717,41,0
11178,39,0
11178,40,9
11178,41,0
1680,39,0
1680,40,9
1680,41,0
6628,39,0
6628,40,9.4
6628,41,0
2206,39,0
2206,40,9.5
2206,41,0
2184,39,0
2184,40,11.5
2184,41,0
4685,39,0
4685,40,12.1
4685,41,0
2555,39,0
2555,40,12.1
2555,41,0
2182,39,0
2182,40,12.1
2182,41,0
1172,39,0
1172,40,9.4
1172,41,0
12603,39,0
12603,40,12.2
12603,41,0
15091,39,0
15091,40,12.9
15091,41,0
13070,39,0
13070,40,12.4
13070,41,0
2177,39,0
2177,40,12.4
2177,41,0
8109,39,0
8109,40,12.9
8109,41,0
5637,39,0
5637,40,13.5
5637,41,0
1679,39,0
1679,40,12.9
1679,41,0
6627,39,0
6627,40,13.5
6627,41,0
4688,39,0
4688,40,13.8
4688,41,0
2558,39,0
2558,40,13.8
2558,41,0
2188,39,0
2188,40,13.8
2188,41,0
1168,39,0
1168,40,13.5
1168,41,0
237,39,0
237,40,12.2
237,41,0
232,39,0
232,40,8.5
232,41,0
231,39,0
231,40,3.1
231,41,0
229,39,0
229,40,1.8
229,41,0
221,39,0
221,40,1.5
221,41,0
12601,39,0
12601,40,14.1
12601,41,0
7292,39,0
7292,40,14.4
7292,41,0
6634,39,0
6634,40,14.4
6634,41,0
1681,39,0
1681,40,16.5
1681,41,0
1191,39,0
1191,40,14.4
1191,41,0
23749,39,0
23749,40,17.5
23749,41,0
6631,39,0
6631,40,16.6
6631,41,0
18015,39,0
18015,40,17.5
18015,41,0
2201,39,0
2201,40,17.5
2201,41,0
1184,39,0
1184,40,16.6
1184,41,0
23748,39,0
23748,40,19.5
23748,41,0
4686,39,0
4686,40,19.5
4686,41,0
2186,39,0
2186,40,19.5
2186,41,0
1161,39,0
1161,40,18.1
1161,41,0
4681,39,0
4681,40,20.7
4681,41,0
16335,39,0
16335,40,21.1
16335,41,0
11177,39,0
11177,40,21.9
11177,41,0
1674,39,0
1674,40,21.9
1674,41,0
263,39,0
263,40,21.1
263,41,0
16334,39,0
16334,40,23.3
16334,41,0
3834,39,0
3834,40,23.5
3834,41,0
255,39,0
255,40,23.3
255,41,0
239,39,0
239,40,20.7
239,41,0
13478,39,0
13478,40,25.4
13478,41,0
9194,39,0
9194,40,25.4
9194,41,0
1675,39,0
1675,40,25.4
1675,41,0
15470,39,0
15470,40,29.1
15470,41,0
2554,39,0
2554,40,29.1
2554,41,0
16739,39,0
16739,40,30.6
16739,41,0
2562,39,0
2562,40,30.4
2562,41,0
2203,39,0
2203,40,30.4
2203,41,0
2181,39,0
2181,40,29.1
2181,41,0
6626,39,0
6626,40,30.6
6626,41,0
1163,39,0
1163,40,30.6
1163,41,0
3840,39,0
3840,40,33.1
3840,41,0
18014,39,0
18014,40,33.2
18014,41,0
2191,39,0
2191,40,33.2
2191,41,0
257,39,0
257,40,33.1
257,41,0
242,39,0
242,40,27.6
242,41,0
19718,39,0
19718,40,34
19718,41,0
15090,39,0
15090,40,38.7
15090,41,0
4687,39,0
4687,40,37
4687,41,0
2187,39,0
2187,40,37
2187,41,0
8107,39,0
8107,40,38.7
8107,41,0
7287,39,0
7287,40,48.4
7287,41,0
1677,39,0
1677,40,38.7
1677,41,0
22187,39,0
22187,40,48.4
22187,41,0
16330,39,0
16330,40,49.1
16330,41,0
1183,39,0
1183,40,48.4
1183,41,0
17407,39,0
17407,40,56.7
17407,41,0
13071,39,0
13071,40,49.6
13071,41,0
2178,39,0
2178,40,49.6
2178,41,0
240,39,0
240,40,49.1
240,41,0
233,39,0
233,40,34
233,41,0
223,39,0
223,40,23.5
223,41,0
12602,39,0
12602,40,57.5
12602,41,0
7284,39,0
7284,40,81
7284,41,0
1181,39,0
1181,40,77.2
1181,41,0
15469,39,0
15469,40,84.4
15469,41,0
6630,39,0
6630,40,81
6630,41,0
4682,39,0
4682,40,84.4
4682,41,0
17410,39,0
17410,40,88.5
17410,41,0
4689,39,0
4689,40,85.2
4689,41,0
2189,39,0
2189,40,85.2
2189,41,0
2179,39,0
2179,40,84.4
2179,41,0
1179,39,0
1179,40,81
1179,41,0
17408,39,0
17408,40,92.5
17408,41,0
12607,39,0
12607,40,88.5
12607,41,0
245,39,0
245,40,88.5
245,41,0
15471,39,0
15471,40,93.9
15471,41,0
12605,39,0
12605,40,92.5
12605,41,0
4690,39,0
4690,40,93.9
4690,41,0
2190,39,0
2190,40,93.9
2190,41,0
241,39,0
241,40,92.5
241,41,0
234,39,0
234,40,57.5
234,41,0
19721,39,0
19721,40,107.9
19721,41,0
17412,39,0
17412,40,107.9
17412,41,0
10574,39,0
10574,40,114.5
10574,41,0
9750,39,0
9750,40,114.5
9750,41,0
3839,39,0
3839,40,115.8
3839,41,0
2202,39,0
2202,40,114.5
2202,41,0
15473,39,0
15473,40,125.9
15473,41,0
2561,39,0
2561,40,125.9
2561,41,0
7283,39,0
7283,40,131.3
7283,41,0
4694,39,0
4694,40,126.8
4694,41,0
2200,39,0
2200,40,126.8
2200,41,0
2198,39,0
2198,40,125.9
2198,41,0
1178,39,0
1178,40,131.3
1178,41,0
18373,39,0
18373,40,141.7
18373,41,0
12608,39,0
12608,40,140.9
12608,41,0
14427,39,0
14427,40,141.7
14427,41,0
7282,39,0
7282,40,180.3
7282,41,0
1676,39,0
1676,40,141.7
1676,41,0
7285,39,0
7285,40,203
7285,41,0
6629,39,0
6629,40,180.3
6629,41,0
17409,39,0
17409,40,213
17409,41,0
12088,39,0
12088,40,203
12088,41,0
1180,39,0
1180,40,203
1180,41,0
1176,39,0
1176,40,180.3
1176,41,0
256,39,0
256,40,140.9
256,41,0
254,39,0
254,40,115.8
254,41,0
252,39,0
252,40,107.9
252,41,0
13479,39,0
13479,40,232.8
13479,41,0
12606,39,0
12606,40,213
12606,41,0
8108,39,0
8108,40,232.8
8108,41,0
1678,39,0
1678,40,232.8
1678,41,0
1175,39,0
1175,40,279.1
1175,41,0
16331,39,0
16331,40,281.6
16331,41,0
4693,39,0
4693,40,286.6
4693,41,0
2197,39,0
2197,40,286.6
2197,41,0
3838,39,0
3838,40,289.9
3838,41,0
253,39,0
253,40,289.9
253,41,0
19720,39,0
19720,40,304.5
19720,41,0
15474,39,0
15474,40,324.7
15474,41,0
15472,39,0
15472,40,373.6
15472,41,0
13072,39,0
13072,40,324.7
13072,41,0
2199,39,0
2199,40,324.7
2199,41,0
2195,39,0
2195,40,373.6
2195,41,0
251,39,0
251,40,304.5
251,41,0
19719,39,0
19719,40,386.4
19719,41,0
16741,39,0
16741,40,433.6
16741,41,0
7280,39,0
7280,40,438.7
7280,41,0
5638,39,0
5638,40,433.6
5638,41,0
1177,39,0
1177,40,433.6
1177,41,0
7281,39,0
7281,40,881.8
7281,41,0
9749,39,0
9749,40,890.3
9749,41,0
2196,39,0
2196,40,890.3
2196,41,0
1174,39,0
1174,40,881.8
1174,41,0
1173,39,0
1173,40,438.7
1173,41,0
4692,39,0
4692,40,1023.4
4692,41,0
2560,39,0
2560,40,1023.4
2560,41,0
2194,39,0
2194,40,1023.4
2194,41,0
250,39,0
250,40,944.5
250,41,0
249,39,0
249,40,386.4
249,41,0
3837,39,0
3837,40,1192.6
3837,41,0
16332,39,0
16332,40,1864.6
16332,41,0
4691,39,0
4691,40,1601.3
4691,41,0
2192,39,0
2192,40,1601.3
2192,41,0
248,39,0
248,40,1192.6
248,41,0
17411,39,0
17411,40,3795.1
17411,41,0
2559,39,0
2559,40,3248.1
2559,41,0
2193,39,0
2193,40,3248.1
2193,41,0
16333,39,0
16333,40,3795.1
16333,41,0
247,39,0
247,40,3795.1
247,41,0
246,39,0
246,40,1864.6
246,41,0
244,39,0
244,40,281.6
244,41,0
243,39,0
243,40,213
243,41,0
224,39,0
224,40,96.1
224,41,0
222,39,0
222,40,56.7
222,41,0
220,39,0
220,40,14.1
220,41,0
219,39,0
219,40,0.1
219,41,0
2403,70,0
2403,71,1
2403,72,0
2006,79,0
4305,79,0
4305,80,0.001
14745,79,0
14745,80,0.001
3132,79,0
3132,80,0.00102
14748,79,0
14748,80,0.0015
4247,79,0
4247,80,0.00153
3189,79,0
3189,80,0.0015
19991,79,0
19991,80,0.00153
5148,79,0
5148,80,0.00195
3137,79,0
3137,80,0.00153
23688,79,0
23688,80,0.00195
15803,79,0
15803,80,0.002
3034,79,0
3034,80,0.00195
23631,79,0
23631,80,0.002
7909,79,0
7909,80,0.00214
3031,79,0
3031,80,0.00214
2939,79,0
2939,80,0.002
23629,79,0
23629,80,0.0022
5149,79,0
5149,80,0.00234
5091,79,0
5091,80,0.0024
3035,79,0
3035,80,0.00234
20778,79,0
20778,80,0.00955
19327,79,0
19327,80,0.00909
7823,79,0
7823,80,0.0024
23687,79,0
23687,80,0.00955
15856,79,0
15856,80,0.00974
7912,79,0
7912,80,0.00974
5088,79,0
5088,80,0.0098
3036,79,0
3036,80,0.00974
3029,79,0
3029,80,0.00955
2940,79,0
2940,80,0.0024
2936,79,0
2936,80,0.0022
7821,79,0
7821,80,0.0098
19251,79,0
19251,80,0.0125
7824,79,0
7824,80,0.01
5092,79,0
5092,80,0.01
2941,79,0
2941,80,0.01
2934,79,0
2934,80,0.0098
2079,79,0
2079,80,0.0015
20044,79,0
20044,80,0.0161
6971,79,0
6971,80,0.01643
6970,79,0
6970,80,0.02602
6535,79,0
6535,80,0.01643
3134,79,0
3134,80,0.01643
5089,79,0
5089,80,0.036
3133,79,0
3133,80,0.02602
23630,79,0
23630,80,0.036
20293,79,0
20293,80,0.04546
19616,79,0
19616,80,0.05
19329,79,0
19329,80,0.04546
12339,79,0
12339,80,0.05
19330,79,0
19330,80,0.07273
19252,79,0
19252,80,0.0625
12393,79,0
12393,80,0.08889
19473,79,0
19473,80,0.09743
4607,79,0
4607,80,0.08889
4549,79,0
4549,80,0.05
7910,79,0
7910,80,0.09743
7020,79,0
7020,80,0.09799
3032,79,0
3032,80,0.09743
2937,79,0
2937,80,0.036
14747,79,0
14747,80,0.09799
23984,79,0
23984,80,0.1
23984,90,0
23984,100,0
23984,110,0.1
23984,120,0
23984,140,0
23984,150,0.1
23984,160,0
23984,210,0
23984,220,0.1
23984,230,0.1
23984,240,0
23984,280,0
23984,290,0.1
24002,79,0
24002,80,0.1
24002,90,0
24002,110,0
24002,120,0.1
24002,130,0.4
24002,140,0.3
24002,150,0.5
24002,170,0.7
24002,180,0.7
24002,190,0.6
24002,210,0.8
24002,220,0.8
24002,230,0.9
24002,240,0.9
24002,250,0.8
24002,260,0.9
